,subject,verb,object
76443,i,want,"[to, share, with, you, my, own, personal, story]"
76444,mother,took,[sister]
76445,mother,walked,[part]
76446,father,got,[scholarships]
76447,he,left,[family]
76448,he,escaped,"[family, family]"
76449,he,saw,[family]
76450,i,remember,[what]
76451,we,had,"[to, go, and, come, back, to, the, united, states]"
76452,father,did,[degree]
76453,we,ended,"[moving, to, iowa, ,, of, all, places]"
76454,i,forget,[that]
76455,father,picked,[me]
76456,he,driving,[me]
76457,he,said,"[me, me]"
76458,you,want,"[what, to, study]"
76459,you,want,"[what, to, do]"
76460,i,filled,[us]
76461,i,said,[us]
76462,i,going,"[to, study, political, science, and, philosophy]"
76463,i,going,"[to, become, part, of, a, political, movement]"
76464,father,pulled,[car]
76465,he,looked,[car]
76466,he,said,[car]
76467,you,finish,[residency]
76468,you,study,[anything]
76469,i,told,[story]
76470,they,shake,[head]
76471,father,died,"[to, be, how, old, i, am, right, now]"
76472,what,happens,"[to, be, how, old, i, am, right, now]"
76473,i,got,"[to, be, how, old, i, am, right, now]"
76474,i,studied,[both]
76475,i,met,[people]
76476,we,studying,[medicine]
76477,we,getting,[phd]
76478,we,began,"[to, ask, some, pretty, fundamental, questions]"
76479,who,have,[privilege]
76480,he,liked,"[to, call, himself, "", white, trash]"
76481,we,had,[opportunity]
76482,we,said,[opportunity]
76483,we,need,"[that, to, do]"
76484,we,needed,"[to, start, an, organization]"
76485,we,began,"[to, think, about, what, it, would, take, for, us, to, actually, have, our, aspirations, reach, the, level, of, some, of, the, poorest, communities, in, the, world]"
76486,it,take,[what]
76487,aspirations,reach,[level]
76488,we,elaborated,[sort]
76489,we,going,"[to, make, a, preferential, option, for, the, poor, in, health]"
76490,it,took,[time]
76491,we,reading,[side]
76492,we,reading,[everything]
76493,we,had,"[to, come, to, a, conclusion, of, how, are, we, going, to, structure, our, work]"
76494,we,going,"[to, structure, our, work]"
76495,we,called,[it]
76496,you,do,[what]
76497,everyone,told,[us]
76498,we,started,[building]
76499,haitians,wanted,[what]
76500,they,wanted,[schools]
76501,they,wanted,"[to, provide, their, children, with, the, opportunities, that, they, 'd, been, hearing, about, from, others, ,, relatives, ,, for, example, ,, who, had, gone, to, the, united, states]"
76502,they,wanted,[kinds]
76503,i,recognized,[them]
76504,we,did,[what]
76505,we,built,[hospitals]
76506,we,provided,[education]
76507,we,did,[everything]
76508,we,started,[outbreak]
76509,we,discovered,[outbreak]
76510,he,had,[form]
76511,you,do,[it]
76512,we,done,[it]
76513,we,did,[everything]
76514,you,go,"[somebody, melquiades, him]"
76515,you,treat,[somebody]
76516,i,seen,[melquiades]
76517,we,had,[meetings]
76518,filmmakers,found,[him]
76519,he,become,"[how, to, work, an, audience, now]"
76520,he,knows,"[how, to, work, an, audience, now]"
76521,we,won,[argument]
76522,you,treat,[tuberculosis]
76523,we,heard,[arguments]
76524,you,do,[it]
76525,we,seeing,[patients]
76526,we,call,[that]
76527,that,kept,"[saying, it, 's, not, cost, -, effective]"
76528,option,requires,[us]
76529,we,operated,[partners]
76530,we,wrote,"[book, world, bank]"
76531,bank,focused,[much]
76532,governments,have,"[to, shrink, their, budgets, and, reduce, expenditures, in, health, ,, education, and, social, welfare]"
76533,obama,nominated,[me]
76534,i,went,"[to, do, the, vetting, process, with, president, obama, 's, team]"
76535,they,had,[copy]
76536,they,read,[page]
76537,guys,going,"[to, drop, me]"
76538,we,turned,[it]
76539,we,do,[what]
76540,i,brought,[option]
76541,i,want,"[to, share, with, you, some, concerns]"
76542,i,make,[proposal]
76543,that,concerns,[me]
76544,we,hear,[what]
76545,you,heard,[that]
76546,you,got,"[to, make, up, for, those, jobs]"
76547,we,want,"[what, to, do]"
76548,outcomes,get,[work]
76549,people,have,[work]
76550,we,going,"[to, be, able, to, train, them, with, the, soft, -, skills, training, that, you, add, to, it, to, become, workers, that, will, have, a, huge, impact]"
76551,you,add,[that]
76552,that,have,[impact]
76553,that,grows,[most]
76554,that,bothers,[me]
76555,who,shared,[these]
76556,photos,show,[what]
76557,child,has,[all]
76558,we,reduce,[rates]
76559,we,reduce,[rates]
76560,they,going,"[to, compete, in, the, economy, of, the, future]"
76561,that,help,[country]
76562,we,going,"[what, to, do]"
76563,that,means,[them]
76564,you,give,[money]
76565,you,pay,[them]
76566,we,trying,"[what, to, do]"
76567,we,talking,"[to, bring, this, capital, in]"
76568,i,learned,[that]
76569,people,use,"[that, day]"
76570,we,used,"[to, bring, this, capital, in]"
76571,you,bring,"[sector, players]"
76572,we,done,[it]
76573,we,do,[things]
76574,you,need,"[to, attract, private, -, sector, investors]"
76575,they,figured,"[how, to, use, drones, in, rwanda]"
76576,me,launching,[drone]
76577,that,delivers,[blood]
76578,we,save,[lives]
76579,program,saved,[lives]
76580,program,made,[money]
76581,program,saved,[amounts]
76582,we,need,[what]
76583,we,need,[that]
76584,i,asking,"[you, companies]"
76585,you,start,[that]
76586,you,do,[that]
76587,i,going,"[to, leave, you, with, one, final, story]"
76588,i,asked,[them]
76589,you,want,"[what, to, be, when, you, grow, up]"
76590,two,raised,[hands]
76591,i,want,"[to, be, president, of, the, world, bank]"
76592,i,stopped,[them]
76593,i,want,"[to, tell, you, a, story]"
76594,he,visited,[korea]
76595,anyone,tell,[you]
76596,me,leave,[you]
76597,i,pull,[ladder]
76598,we,find,"[type, solutions]"
76599,we,help,[leapfrog]
76600,us,provides,[equality]
76601,i,encourage,[you]
76602,i,get,[nerdy]
76603,we,did,[what]
76604,they,take,[risk]
76605,they,holding,[money]
76606,we,went,"[money, loss]"
76607,we,raised,[money]
76608,we,took,[loss]
76609,that,created,"[percent, chunk]"
76610,we,doing,[what]
76611,that,create,[employment]
76612,that,brings,[energy]
76613,we,saying,[what]
76614,business,have,[applications]
76615,they,engaged,[intelligence]
76616,they,used,[intelligence]
76617,rwanda,has,[broadband]
76618,you,do,[that]
76619,we,make,[introductions]
76620,we,provide,[financing]
76621,you,do,[that]
76622,me,try,"[to, do, something, like, this]"
76623,i,trying,"[to, get, you, in, trouble]"
76624,we,going,"[what, to, do]"
76625,we,have,"[25, billion]"
76626,we,got,"[to, think, with, you, about, how, to, use, that, money, more, effectively]"
76627,i,give,[number]
76628,i,bring,[ideas]
76629,i,think,[ideas]
76630,financing,going,"[to, be, the, problem]"
76631,you,heard,[it]
76632,jyk,thank,[you]
76633,i,going,"[to, speak, to, you, about, the, global, refugee, crisis]"
76634,i,run,[ngo]
76635,i,love,[picture]
76636,i,love,[picture]
76637,i,know,[this]
76638,britain,admitted,[refugees]
76639,that,said,"[never, again, to, statelessness, and, hopelessness, for, the, victims, of, war]"
76640,people,displaced,"[conflict, violence, persecution]"
76641,many,know,[picture]
76642,it,shows,[body]
76643,i,met,[him]
76644,he,wanted,"[to, know, where, could, he, complete, his, studies]"
76645,he,complete,[studies]
76646,he,done,[years]
76647,he,wanted,[year]
76648,she,working,[certainty]
76649,she,has,[certainty]
76650,it,holds,[what]
76651,i,believe,[this]
76652,question,concerns,[duty]
76653,we,consumed,[divisions]
76654,we,treat,[refugees]
76655,people,displaced,"[violence, persecution]"
76656,they,cross,[border]
76657,i,met,[silo]
76658,i,said,"[to, silo]"
76659,she,said,"[go, home]"
76660,you,mean,[what]
76661,i,asked,"[camp, management]"
76662,they,gave,[answer]
76663,that,support,[people]
76664,you,have,[problems]
76665,he,accused,"[all, population]"
76666,he,called,[what]
76667,you,tell,[me]
76668,you,allowed,"[to, argue, with, the, pope, ,, even, at, a, ted, conference]"
76669,people,want,"[to, make, a, difference]"
76670,i,want,"[what, to, tell, you, today]"
76671,refugees,need,"[to, get, into, work, in, the, countries, where, they, 're, living]"
76672,countries,need,[support]
76673,they,did,[study]
76674,they,given,[support]
76675,i,seen,[it]
76676,half,get,[education]
76677,quarters,get,[education]
76678,i,want,[what]
76679,money,pay,[rent]
76680,money,buy,[clothes]
76681,you,boost,[power]
76682,you,help,[economy]
76683,refugees,need,"[to, be, given, a, new, start, and, a, new, life, in, a, new, country, ,, including, in, the, west]"
76684,who,asks,[you]
76685,refugees,get,[work]
76686,they,get,[kids]
76687,they,get,[cash]
76688,they,get,[route]
76689,they,take,[journeys]
76690,i,want,"[to, show, you, what, i, saw, when, i, drove, across, to, the, north, of, the, island, a, pile, of, life, jackets, of, those, who, had, made, it, to, shore]"
76691,i,saw,[what]
76692,who,made,[it]
76693,i,took,[picture]
76694,you,see,[writing]
76695,i,want,"[to, read, it, for, you]"
76696,children,given,"[life, jackets]"
76697,jackets,save,[lives]
76698,that,taking,[them]
76699,civilizations,faced,[ages]
76700,we,helping,[refugees]
76701,it,says,[what]
76702,we,turn,"[empathy, altruism]"
76703,we,live,[credo]
76704,we,have,[excuse]
76705,we,fail,"[to, help]"
76706,we,show,"[to, help]"
76707,we,have,[compass]
76708,we,know,[history]
76709,refugees,have,[rights]
76710,we,trash,[protections]
76711,we,trash,[history]
76712,you,heard,"[say, ,, "", we, believe, in, the, power, of, our, example, ,, not, the, example, of, our, power]"
76713,we,not,[example]
76714,they,mean,[what]
76715,refugees,seen,[west]
76716,we,throw,[that]
76717,we,have,[humility]
76718,problems,caused,[west]
76719,we,make,[mistakes]
76720,we,recognize,[it]
76721,country,taken,[refugees]
76722,which,taken,[refugees]
76723,you,make,[duty]
76724,you,break,[something]
76725,you,have,[duty]
76726,i,wanted,"[to, explain, that, the, refugee, crisis, was, manageable, ,, not, insoluble]"
76727,you,do,[things]
76728,you,persuaded,[arguments]
76729,workmates,repeat,[them]
76730,you,got,[money]
76731,that,make,[difference]
76732,who,put,[solutions]
76733,duty,shows,[itself]
76734,they,received,[summons]
76735,she,pleaded,"[not, to, go, to, brussels, railway, station]"
76736,we,told,[what]
76737,we,going,"[to, be, in, trouble]"
76738,they,went,"[themselves, farmer, him]"
76739,they,presented,"[themselves, farmer]"
76740,they,asked,[him]
76741,i,asked,[aunt]
76742,you,take,[me]
76743,'s,go,[him]
76744,'s,see,[him]
76745,i,met,[him]
76746,you,do,[it]
76747,you,take,[risk]
76748,one,has,[responsibility]
76749,giussani,thank,[you]
76750,miliband,thank,[you]
76751,leadership,has,"[temper, tempo, outlook]"
76752,leadership,got,"[to, come, from, below, ,, not, from, above]"
76753,we,got,"[to, preserve, our, own, democracies]"
76754,we,got,"[to, also, activate, our, own, democracies]"
76755,i,say,[what]
76756,those,'s,[noise]
76757,those,making,[noise]
76758,we,sponsor,[confidence]
76759,we,encourage,[confidence]
76760,we,give,[confidence]
76761,we,mobilize,[ourselves]
76762,you,have,"[to, look, inside, and, mobilize, in, your, own, community, to, try, to, create, conditions, for, a, different, kind, of, settlement]"
76763,bg,thank,[you]
76764,i,love,"[making, tools, and, sharing, them, with, people]"
76765,i,built,[that]
76766,i,making,[microscopes]
76767,i,built,[tools]
76768,i,have,[things]
76769,world,supersedes,[imagination]
76770,we,built,[foldscopes]
76771,we,shipped,[them]
76772,we,sent,[them]
76773,we,planning,"[to, ship, a, million, microscopes, to, kids, around, the, world]"
76774,that,do,[what]
76775,it,creates,"[community, learning, teaching]"
76776,i,love,[that]
76777,that,carry,[dengue]
76778,who,trying,"[to, do, field, cervical, cancer, screening, with, this, tool]"
76779,yours,found,[species]
76780,i,call,[science]
76781,we,supposed,"[how, to, inspire, them, for, the, next, generation, of, solution, makers]"
76782,we,put,[that]
76783,i,tell,[examples]
76784,i,made,[observation]
76785,i,saw,[centrifuge]
76786,i,mean,[doorstop]
76787,i,asked,[them]
76788,they,said,[them]
76789,we,have,[electricity]
76790,we,started,"[thinking, about, solving, this, problem]"
76791,i,came,"[thinking, about, solving, this, problem, thinking, about, toys]"
76792,we,kept,"[thinking, about, toys]"
76793,i,have,[few]
76794,we,use,[physics]
76795,you,start,[realizing]
76796,you,start,"[exploring, the, space, of, toys]"
76797,we,tried,"[spinning, tops]"
76798,we,stumbled,"[spinning, tops]"
76799,you,realize,[what]
76800,we,found,[relics]
76801,you,take,"[input, torque]"
76802,you,put,[that]
76803,you,take,[drag]
76804,we,write,[solution]
76805,we,call,[what]
76806,you,see,[centrifuges]
76807,we,trying,"[that, to, replace]"
76808,you,see,[that]
76809,it,starts,"[to, spin]"
76810,you,do,[math]
76811,we,calculate,[rpm]
76812,you,played,[piano]
76813,i,going,"[to, do, a, quick, demo, here]"
76814,i,going,"[to, make, a, little, finger, prick]"
76815,drop,going,"[to, come, out]"
76816,you,like,[blood]
76817,you,have,"[to, look, at, it]"
76818,i,had,[breakfast]
76819,drop,has,[answers]
76820,it,tell,[me]
76821,i,have,[malaria]
76822,i,take,[capillary]
76823,you,see,[capillary]
76824,it,starts,"[wicking, in]"
76825,i,going,"[to, draw, a, little, more, blood]"
76826,i,seal,[capillary]
76827,that,sealed,[sample]
76828,we,going,"[to, take, the, sample]"
76829,we,mount,[it]
76830,i,going,"[to, load, this, up]"
76831,you,see,"[to, load, this, up]"
76832,object,starts,[spinning]
76833,it,goes,[it]
76834,i,charging,[it]
76835,you,see,[it]
76836,it,builds,[momentum]
76837,you,hear,[this]
76838,ratio,tells,[me]
76839,we,build,[types]
76840,one,allows,"[malaria, parasites]"
76841,us,identify,"[malaria, parasites]"
76842,we,identify,"[malaria, parasites]"
76843,me,separate,[acids]
76844,me,separate,[samples]
76845,you,do,"[sample, preparation, chemistry]"
76846,you,start,"[thinking, about, this]"
76847,you,have,"[to, share, these, tools, with, people]"
76848,you,do,[this]
76849,that,excites,[most]
76850,i,forgot,"[to, tell, you, this, ,, that, all, of, that, cost, me, 20, cents, to, make]"
76851,all,cost,[cents]
76852,i,tell,[you]
76853,us,fight,[mosquitoes]
76854,us,track,[enemies]
76855,they,cause,"[malaria, zika, chikungunya]"
76856,we,started,"[thinking, about, this]"
76857,entomologist,identify,[them]
76858,they,have,[heel]
76859,they,have,[signature]
76860,we,record,[signatures]
76861,i,tell,[you]
76862,i,caught,[mosquitoes]
76863,i,going,"[to, release, them]"
76864,i,tell,[you]
76865,all,tap,[them]
76866,they,fly,[them]
76867,i,hear,[that]
76868,you,bring,[phone]
76869,which,has,[microphones]
76870,you,pick,"[field, signature]"
76871,me,play,[recording]
76872,i,made,[that]
76873,you,heard,[that]
76874,us,map,"[mosquito, species]"
76875,we,mapped,[one]
76876,that,carry,[pathogens]
76877,who,uploads,[data]
76878,we,identify,[probability]
76879,we,tell,[probability]
76880,we,call,[this]
76881,any,want,"[to, sign, up]"
76882,we,have,[problems]
76883,we,have,[people]
76884,science,going,"[to, provide, the, answer]"
76885,you,leave,[theatre]
76886,you,promise,[thing]
76887,we,going,"[to, make, science, accessible, —, not, just, to, the, people, who, can, afford, it]"
76888,who,afford,[it]
76889,'s,make,"[science, literacy, right]"
76890,you,pass,[feeling]
76891,you,enabling,[them]
76892,who,solve,[problems]
76893,that,try,[souls]
76894,they,trying,[ours]
76895,we,seen,"[elections, societies]"
76896,we,seen,[growth]
76897,it,going,"[that, to, change, faster, still]"
76898,i,have,[friend]
76899,i,asked,[him]
76900,people,worship,[what]
76901,people,worshipped,[things]
76902,people,worship,[gods]
76903,people,worshipped,"[nation, race]"
76904,we,worship,[what]
76905,anthropologists,take,[look]
76906,you,know,[one]
76907,we,worship,[what]
76908,we,spent,[most]
76909,we,need,[interactions]
76910,we,learn,[choreography]
76911,we,create,[goods]
76912,that,redeem,[solitude]
76913,we,have,[much]
76914,turkle,called,[book]
76915,me,take,[us]
76916,i,saw,[girl]
76917,she,radiated,[sunshine]
76918,she,emanated,[joy]
76919,i,took,[life]
76920,we,have,"[to, do, just, that]"
76921,we,surrounded,[people]
76922,we,surround,[ourselves]
76923,we,need,"[to, renew, those, face, -, to, -, face, encounters, with, the, people, not, like, us]"
76924,we,need,"[to, do, that, in, order, to, realize, that, we, can, disagree, strongly, and, yet, still, stay, friends]"
76925,we,disagree,[friends]
76926,we,stay,[friends]
76927,we,discover,[that]
76928,we,hold,[hand]
76929,we,heal,[one]
76930,me,give,"[thought, experiment]"
76931,you,seen,[memorials]
76932,you,read,[memorials]
76933,monument,contains,[words]
76934,mandela,gets,[two]
76935,churchill,gets,[one]
76936,i,tell,"[you, difference]"
76937,it,had,"[to, create, an, identity, which, it, did, by, telling, a, story, which, you, learned, at, school]"
76938,it,did,[which]
76939,you,learned,[which]
76940,you,read,"[repeated, in, presidential, inaugural, addresses]"
76941,you,heard,"[repeated, in, presidential, inaugural, addresses]"
76942,it,take,[identity]
76943,we,stopped,"[telling, this, story, of, who, we, are, and, why, ,, even, in, america]"
76944,you,tell,[story]
76945,you,welcome,[stranger]
76946,you,stop,"[telling, the, story]"
76947,identity,gets,"[stranger, stranger]"
76948,you,threatened,[stranger]
76949,i,tell,[you]
76950,we,lost,[identity]
76951,we,told,[story]
76952,we,taught,[it]
76953,we,ate,[bread]
76954,we,tasted,[herbs]
76955,we,lost,[identity]
76956,we,got,"[to, get, back, to, telling, our, story, ,, who, we, are, ,, where, we, came, from]"
76957,we,live,[ideals]
76958,we,become,"[lives, stories, aspirations, dreams]"
76959,we,come,"[lives, stories, aspirations, dreams]"
76960,we,share,[lives]
76961,we,share,[stories]
76962,we,share,"[aspirations, dreams]"
76963,you,know,[something]
76964,we,share,[responsibility]
76965,thinking,taken,[politics]
76966,you,got,"[to, do]"
76967,we,get,[extremes]
76968,who,save,[us]
76969,we,do,[that]
76970,we,rediscover,[truths]
76971,what,makes,[nations]
76972,it,change,[life]
76973,it,help,"[to, begin, to, change, the, world]"
76974,you,encounter,[word]
76975,you,do,[that]
76976,you,begin,"[to, feel, the, power, of, what, for, me, is, one, of, the, most, moving, sentences, in, all, of, religious, literature]"
76977,i,fear,[evil]
76978,we,face,[future]
76979,we,face,[it]
76980,us,strengthen,[future]
76981,i,heard,[rumor]
76982,he,eat,[can]
76983,it,mean,[products]
76984,everyone,goes,"[dog, food]"
76985,everyone,eats,"[dog, food]"
76986,businesspeople,use,[products]
76987,you,find,[exceptions]
76988,you,find,[cases]
76989,who,use,[products]
76990,jobs,described,[ipad]
76991,he,releasing,[ipad]
76992,he,approached,[journalist]
76993,they,had,"[phone, call]"
76994,journalist,threw,[question]
76995,kids,love,[ipad]
76996,said,'s,[journalist]
76997,jobs,said,[what]
76998,said,staggered,[journalist]
76999,they,used,[it]
77000,kids,use,[technology]
77001,they,'s,[screens]
77002,they,introduce,[screens]
77003,percent,have,[parents]
77004,i,thought,[me]
77005,it,pushed,[me]
77006,i,studying,[effect]
77007,i,want,"[to, start, by, just, focusing, on, how, much, time, they, take, from, us]"
77008,we,talk,"[to, start, by, just, focusing, on, how, much, time, they, take, from, us]"
77009,i,showing,[you]
77010,i,collected,[that]
77011,lot,changed,[much]
77012,we,sleep,[hours]
77013,we,work,[hours]
77014,that,leaves,[space]
77015,we,do,[things]
77016,we,have,[relationships]
77017,we,zoom,"[to, work, out, whether, our, lives, have, been, meaningful]"
77018,we,try,"[to, work, out, whether, our, lives, have, been, meaningful]"
77019,we,get,[some]
77020,you,look,[some]
77021,i,going,"[what, to, do]"
77022,much,taken,[screens]
77023,apple,introduced,[iphone]
77024,we,do,[what]
77025,lot,lives,[son]
77026,i,have,[son]
77027,we,using,[that]
77028,you,stop,[people]
77029,they,using,[them]
77030,they,spend,[average]
77031,you,interrupt,[them]
77032,people,spend,[minutes]
77033,we,spend,[time]
77034,they,rob,[us]
77035,you,fold,[newspaper]
77036,you,put,[it]
77037,you,get,[you]
77038,you,prompts,[you]
77039,you,want,"[to, continue]"
77040,you,watched,[show]
77041,you,have,[week]
77042,we,consume,[media]
77043,you,check,[sorts]
77044,you,keep,"[going, on, and, on, and, on]"
77045,we,get,[cue]
77046,they,seem,"[to, have, a, number, of, pretty, good, ideas, in, the, workplace]"
77047,they,done,[what]
77048,you,emailing,[who]
77049,you,doing,[what]
77050,they,got,[strategy]
77051,we,deleted,[email]
77052,person,see,[email]
77053,you,email,[someone]
77054,you,email,[someone]
77055,they,get,[break]
77056,that,tell,[much]
77057,i,want,"[to, make, some, suggestions]"
77058,i,going,"[to, not, use, my, phone]"
77059,i,do,[things]
77060,i,adopted,[that]
77061,i,use,[phone]
77062,you,have,[cue]
77063,you,avoid,[temptation]
77064,i,had,[fomo]
77065,you,overcome,[withdrawal]
77066,you,have,[conversations]
77067,i,think,[lot]
77068,we,know,[lot]
77069,i,tracked,[lot]
77070,who,tried,[this]
77071,they,start,"[doing, it, for, the, first, hour, of, the, day, in, the, morning]"
77072,they,start,"[putting, their, phones, on, airplane, mode, on, the, weekend]"
77073,they,do,[this]
77074,i,said,[that]
77075,i,feel,[that]
77076,we,use,[them]
77077,you,got,[choice]
77078,you,glide,"[ocean, scenes]"
77079,you,take,"[snaps, window]"
77080,you,left,[phone]
77081,i,ceased,"[to, exist]"
77082,i,having,[operation]
77083,brain,filling,[operation]
77084,i,remember,"[sense, coldness]"
77085,it,turns,[people]
77086,we,hope,[people]
77087,activity,generating,[experience]
77088,we,experience,"[joy, suffering]"
77089,they,have,[sense]
77090,iphone,develops,[sense]
77091,i,think,[this]
77092,research,telling,[me]
77093,consciousness,has,[less]
77094,you,have,"[to, be, smart, to, suffer]"
77095,you,have,"[to, be, alive]"
77096,i,going,"[to, tell, you, ,, our, conscious, experiences, of, the, world, around, us]"
77097,we,know,[nothing]
77098,body,give,[rise]
77099,years,seen,[explosion]
77100,you,find,[scientists]
77101,all,trying,"[to, understand, how, consciousness, happens]"
77102,what,happens,"[to, understand, how, consciousness, happens]"
77103,property,explained,"[physics, chemistry]"
77104,life,had,"[to, be, more, than, just, mechanism]"
77105,people,think,[that]
77106,life,started,"[to, fade, away]"
77107,people,propose,[solutions]
77108,we,start,"[explaining, its, properties, in, terms, of, things, happening, inside, brains, and, bodies]"
77109,mystery,start,"[to, fade, away]"
77110,science,try,"[what, to, explain]"
77111,i,like,"[to, think, of, consciousness, in, two, different, ways]"
77112,you,got,"[to, go, on]"
77113,perception,has,"[to, be, a, process, of, informed, guesswork, in, which, the, brain, combines, these, sensory, signals, with, its, prior, expectations, or, beliefs, about, the, way, the, world, is, to, form, its, best, guess, of, what, caused, those, signals]"
77114,brain,combines,[signals]
77115,what,caused,[signals]
77116,brain,hear,[sound]
77117,brain,see,[light]
77118,we,perceive,[what]
77119,me,give,[couple]
77120,you,seen,[illusion]
77121,i,like,[illusion]
77122,you,look,"[a, b]"
77123,i,illustrate,[this]
77124,i,put,[version]
77125,i,join,[patches]
77126,you,believe,[me]
77127,i,bring,[bar]
77128,i,join,[them]
77129,it,take,[it]
77130,it,looks,[it]
77131,brain,using,[expectations]
77132,shadow,dims,"[that, appearance]"
77133,we,see,[b]
77134,brain,use,[predictions]
77135,we,experience,[what]
77136,you,get,[anything]
77137,i,do,[which]
77138,you,heard,[words]
77139,i,going,"[to, replay, it]"
77140,you,hear,[words]
77141,you,hear,[what]
77142,this,puts,"[brain, basis]"
77143,we,perceive,[world]
77144,we,generate,[it]
77145,me,give,[example]
77146,we,combined,[reality]
77147,we,transformed,[world]
77148,we,processed,[footage]
77149,predictions,reined,[information]
77150,we,hallucinating,[time]
77151,we,call,[reality]
77152,i,going,"[to, tell, you, that, your, experience, of, being, a, self, ,, the, specific, experience, of, being, you, ,, is, also, a, controlled, hallucination, generated, by, the, brain]"
77153,illusions,deceive,[eyes]
77154,i,deceived,[eyes]
77155,it,means,[what]
77156,we,take,[it]
77157,we,experience,"[being, a, self]"
77158,we,experience,"[being, a, self]"
77159,this,means,[what]
77160,which,requires,[explanation]
77161,brain,generate,[experience]
77162,brain,makes,[guess]
77163,you,measure,[kinds]
77164,you,measure,"[skin, conductance, responses]"
77165,guy,assimilated,[hand]
77166,we,experience,[bodies]
77167,we,experience,[them]
77168,we,experience,[sense]
77169,signals,telling,[brain]
77170,we,call,"[which, interoception]"
77171,what,keeps,[us]
77172,people,see,"[reality, version]"
77173,which,flashes,"[red, back]"
77174,people,have,[sense]
77175,i,want,"[to, draw, your, attention, to]"
77176,i,perceive,[it]
77177,i,perceive,[kidneys]
77178,i,perceive,[insides]
77179,i,experience,[them]
77180,brain,uses,[predictions]
77181,we,perceive,[objects]
77182,brain,uses,[predictions]
77183,that,keep,[us]
77184,we,follow,[idea]
77185,we,start,"[to, see, that, all, of, our, conscious, experiences]"
77186,all,stem,"[to, see, that, all, of, our, conscious, experiences]"
77187,we,experience,"[world, ourselves]"
77188,me,bring,[things]
77189,we,see,[what]
77190,we,predict,[ourselves]
77191,i,leave,[you]
77192,we,misperceive,[world]
77193,we,misperceive,[ourselves]
77194,this,opens,[opportunities]
77195,we,get,[symptoms]
77196,we,treating,[symptoms]
77197,it,means,"[what, to, be, me]"
77198,that,keep,[us]
77199,smarter,going,"[to, make, them, sentient]"
77200,we,understand,[ourselves]
77201,you,thinking,"[to, make, sense, of, it, for, the, last, year, or, so]"
77202,you,trying,"[to, make, sense, of, it, for, the, last, year, or, so]"
77203,which,want,"[to, look, outwards]"
77204,which,wants,"[to, look, inwards]"
77205,we,have,[mechanism]
77206,that,designed,"[to, help, us, manage, factional, disagreement, and, partisanship]"
77207,us,manage,"[disagreement, partisanship]"
77208,that,has,[purpose]
77209,i,want,"[to, go, back, to, a, pivotal, moment, in, us, history]"
77210,he,knew,[it]
77211,he,conceived,"[us, constitution]"
77212,he,theorized,"[us, constitution]"
77213,he,designed,"[us, constitution]"
77214,he,passed,"[us, constitution]"
77215,he,gotten,"[us, constitution]"
77216,he,ratified,"[us, constitution]"
77217,madison,known,[it]
77218,he,invented,[that]
77219,country,run,[technology]
77220,he,designed,[technology]
77221,that,minimize,[results]
77222,he,designed,[constitution]
77223,he,gotten,[degree]
77224,you,write,"[hip, hop]"
77225,you,write,[musical]
77226,they,become,"[federalist, papers]"
77227,they,produced,"[federalist, papers]"
77228,which,offered,[justification]
77229,i,mentioned,"[marketing, plan]"
77230,hamilton,became,[idea]
77231,he,had,[idea]
77232,madison,done,[what]
77233,contemporaries,knew,[it]
77234,one,told,[madison]
77235,who,liked,[it]
77236,hamilton,give,[bank]
77237,that,enable,"[trade, manufacturing]"
77238,he,began,"[to, argue, that, hamilton, 's, ideas, were, unconstitutional]"
77239,they,violated,[nature]
77240,two,drafted,[that]
77241,hamilton,responded,[way]
77242,they,did,[it]
77243,they,founded,[parties]
77244,madison,created,[party]
77245,hamilton,created,[party]
77246,parties,adopted,[positions]
77247,country,have,"[manufacturing, trade, agriculture]"
77248,whom,hamilton,[himself]
77249,he,attacked,"[city, life]"
77250,he,said,"[city, life, values]"
77251,people,needed,"[what, to, do]"
77252,they,go,[values]
77253,they,meant,[it]
77254,side,exaggerating,[views]
77255,they,founded,[newspapers]
77256,news,came,[newspapers]
77257,people,received,[that]
77258,constitution,did,[work]
77259,it,did,[work]
77260,federalists,destroyed,[republicans]
77261,he,blamed,[press]
77262,madison,failed,"[to, innovate, when, he, thought, about, anything]"
77263,who,got,[capital]
77264,federalists,enacted,[laws]
77265,that,criminalized,[criticism]
77266,republicans,fought,"[to, emphasize, the, freedom, of, speech, ,, which, he, had, built, into, the, bill, of, rights]"
77267,madison,began,"[to, emphasize, the, freedom, of, speech, ,, which, he, had, built, into, the, bill, of, rights]"
77268,he,built,[which]
77269,capacity,organize,"[to, emphasize, the, freedom, of, speech, ,, which, he, had, built, into, the, bill, of, rights]"
77270,they,called,"[to, form, and, protest, against, federalist, -, dominated, hegemony]"
77271,they,began,"[to, form, and, protest, against, federalist, -, dominated, hegemony]"
77272,republicans,managed,"[to, win, a, national, election]"
77273,madison,became,"[to, put, the, federalists, completely, out, of, business]"
77274,they,became,"[to, put, the, federalists, completely, out, of, business]"
77275,they,managed,"[to, put, the, federalists, completely, out, of, business]"
77276,who,organize,"[to, try, to, bring, about, fundamental, change]"
77277,it,drive,[governance]
77278,you,bring,"[board, center]"
77279,people,have,"[which, to, agree, with]"
77280,that,tends,"[to, drive, presidents, who, actually, want, to, get, things, done, to, the, center]"
